;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);QTD. DE HORAS DE FRIO (< 7.2°C), DIARIA (MAIO - AGOSTO);QTD. DE HORAS TEMP. IDEAL (18°C - 23 C°), DIARIA (SETEMBRO - ABRIL);QTD. DE HORAS TEMP. PREJUDICIAL (> 27 C°), DIARIA (SETEMBRO - ABRIL);PRECIPITACAO TOTAL, DIARIO (AUT)(mm) (SETEMBRO - ABRIL);SAFRA
3343;2018-06-26;7.2;905.6;11.3;13.9;11.5;10.6;98.4;87.0;5.3;1.2;0;0;0;0.0;2019
3344;2018-06-27;0.2;907.3;12.7;20.2;13.9;10.1;93.1;70.0;8.6;2.6;0;0;0;0.0;2019
3345;2018-06-28;0.2;909.4;13.3;21.4;14.3;10.5;94.8;64.0;12.4;2.9;0;0;0;0.0;2019
3346;2018-06-29;16.2;908.1;13.6;19.9;14.5;12.3;95.1;73.0;9.9;2.1;0;0;0;0.0;2019
3347;2018-06-30;22.8;906.2;11.9;19.0;13.3;9.4;91.9;67.0;5.8;1.4;0;0;0;0.0;2019
3348;2018-07-01;0.2;906.0;11.3;20.5;12.4;5.8;93.4;68.0;7.5;3.3;3;0;0;0.0;2019
3349;2018-07-02;0.2;904.1;13.0;20.8;15.3;10.3;87.5;65.0;11.2;4.2;0;0;0;0.0;2019
3350;2018-07-03;9.4;908.2;8.5;17.6;9.8;7.6;92.0;67.0;10.6;1.5;3;0;0;0.0;2019
3351;2018-07-04;5.6;907.1;8.4;10.3;8.4;5.0;99.8;88.0;10.3;3.1;8;0;0;0.0;2019
3352;2018-07-05;16.0;907.5;13.4;20.9;15.0;9.0;90.2;66.0;9.4;3.2;0;0;0;0.0;2019
3353;2018-07-06;0.0;908.3;13.7;22.9;16.5;13.1;85.1;50.0;6.5;2.3;0;0;0;0.0;2019
3354;2018-07-07;0.0;905.8;13.3;22.5;16.8;13.4;81.8;51.0;15.4;4.7;0;0;0;0.0;2019
3355;2018-07-08;0.0;906.3;9.9;17.3;12.9;12.1;83.3;50.0;12.3;3.5;3;0;0;0.0;2019
3356;2018-07-09;0.4;911.0;6.2;9.7;6.6;4.7;97.5;86.0;11.3;2.4;17;0;0;0.0;2019
3357;2018-07-10;5.0;913.4;5.5;11.5;6.6;5.0;93.5;67.0;7.5;1.7;16;0;0;0.0;2019
3358;2018-07-11;1.2;913.6;3.8;13.4;6.0;1.1;87.5;52.0;5.4;1.1;16;0;0;0.0;2019
3359;2018-07-12;0.4;911.7;3.0;13.8;5.9;0.3;83.9;45.0;8.0;3.0;16;0;0;0.0;2019
3360;2018-07-13;0.0;909.5;3.3;17.4;8.3;1.1;75.0;33.0;6.6;2.6;13;0;0;0.0;2019
3361;2018-07-14;0.0;907.5;8.1;21.3;12.5;5.1;75.7;54.0;10.4;3.7;5;0;0;0.0;2019
3362;2018-07-15;0.0;906.9;11.1;24.4;16.0;9.7;76.1;42.0;13.1;4.0;0;0;0;0.0;2019
3363;2018-07-16;0.0;909.7;12.7;18.7;14.8;12.1;87.8;71.0;7.0;2.4;0;0;0;0.0;2019
3364;2018-07-17;46.6;910.7;14.2;21.5;16.3;13.5;88.2;65.0;14.6;5.3;0;0;0;0.0;2019
3365;2018-07-18;0.0;909.7;12.5;23.6;16.5;11.2;80.5;40.0;8.5;4.1;0;0;0;0.0;2019
3366;2018-07-19;0.2;907.4;11.9;24.4;16.5;10.6;76.7;42.0;10.3;3.6;0;0;0;0.0;2019
3367;2018-07-20;0.0;904.8;12.9;24.1;16.8;13.3;79.8;51.0;16.1;5.3;0;0;0;0.0;2019
3368;2018-07-21;6.6;909.9;3.5;12.5;5.8;2.2;86.1;60.0;11.5;2.7;16;0;0;0.0;2019
3369;2018-07-22;0.0;909.9;5.7;13.9;7.1;1.1;91.0;78.0;15.2;5.5;13;0;0;0.0;2019
3370;2018-07-23;0.0;911.0;12.1;23.7;14.3;7.0;88.5;54.0;9.1;4.0;0;0;0;0.0;2019
3371;2018-07-24;0.0;914.7;8.8;14.0;9.2;6.6;97.3;82.0;9.0;2.4;3;0;0;0.0;2019
3372;2018-07-25;33.8;914.6;10.5;11.6;10.6;8.8;99.2;97.0;11.0;3.9;0;0;0;0.0;2019
3373;2018-07-26;37.8;911.6;12.2;19.1;13.4;10.1;92.7;70.0;10.0;3.6;0;0;0;0.0;2019
3374;2018-07-27;2.6;908.9;13.7;21.2;15.6;11.8;90.0;60.0;10.4;3.1;0;0;0;0.0;2019
3375;2018-07-28;0.0;905.9;12.7;20.4;15.2;12.2;85.7;60.0;10.6;3.7;0;0;0;0.0;2019
3376;2018-07-29;18.4;904.2;8.3;16.0;10.8;6.9;86.1;53.0;10.8;3.3;1;0;0;0.0;2019
3377;2018-07-30;0.2;906.2;5.0;15.3;9.0;4.8;77.5;49.0;4.7;1.1;10;0;0;0.0;2019
3378;2018-07-31;0.0;908.6;5.0;14.1;7.8;4.2;85.2;47.0;5.6;1.2;12;0;0;0.0;2019
3379;2018-08-01;0.0;909.5;4.2;14.9;7.0;1.9;84.8;44.0;8.3;2.5;13;0;0;0.0;2019
3380;2018-08-02;0.0;910.0;7.7;14.6;9.7;4.2;87.9;72.0;10.2;4.5;6;0;0;0.0;2019
3381;2018-08-03;0.0;907.3;10.4;14.3;11.6;9.3;92.6;81.0;12.4;4.0;0;0;0;0.0;2019
3382;2018-08-04;18.6;905.8;10.3;17.1;11.7;7.8;92.0;71.0;8.3;2.5;0;0;0;0.0;2019
3383;2018-08-05;0.0;907.3;4.5;11.8;6.1;3.1;89.7;74.0;8.6;1.4;15;0;0;0.0;2019
3384;2018-08-06;0.0;910.2;3.7;17.1;7.6;-1.4;76.0;12.0;4.8;1.2;14;0;0;0.0;2019
3385;2018-08-07;0.0;910.0;5.0;19.5;10.1;1.8;74.5;38.0;9.4;4.1;9;0;0;0.0;2019
3386;2018-08-08;0.0;908.5;7.4;12.7;8.7;4.1;92.0;55.0;10.0;4.7;9;0;0;0.0;2019
3387;2018-08-09;35.0;904.4;5.2;12.4;6.0;4.2;94.3;84.0;15.3;5.1;18;0;0;0.0;2019
3388;2018-08-10;2.6;905.2;3.2;7.7;4.5;1.8;91.3;74.0;17.7;3.8;23;0;0;0.0;2019
3389;2018-08-11;0.2;909.2;6.7;13.1;7.2;1.8;96.4;76.0;10.5;1.6;13;0;0;0.0;2019
3390;2018-08-12;0.0;911.0;8.1;21.3;11.8;4.7;80.9;43.0;6.1;1.7;5;0;0;0.0;2019
3391;2018-08-13;0.2;909.1;8.0;21.1;12.2;5.4;78.5;43.0;10.0;4.0;4;0;0;0.0;2019
3392;2018-08-14;0.0;908.3;8.1;21.9;11.9;4.3;80.9;38.0;7.5;2.8;6;0;0;0.0;2019
3393;2018-08-15;0.0;910.7;9.5;14.0;11.2;7.7;90.0;76.0;4.6;1.2;0;0;0;0.0;2019
3394;2018-08-16;0.0;913.9;8.5;18.5;11.3;6.6;84.9;51.0;7.3;2.5;2;0;0;0.0;2019
3395;2018-08-17;0.0;915.1;7.7;18.8;11.1;6.1;82.3;48.0;9.5;4.1;2;0;0;0.0;2019
3396;2018-08-18;0.0;912.2;6.7;19.5;11.4;5.5;75.8;44.0;14.1;5.2;6;0;0;0.0;2019
3397;2018-08-19;0.0;910.2;9.7;22.6;14.5;8.6;77.3;35.0;10.1;3.6;0;0;0;0.0;2019
3398;2018-08-20;2.2;911.1;10.6;17.0;11.4;11.9;94.8;60.0;5.0;1.7;1;0;0;0.0;2019
3399;2018-08-21;38.6;911.5;11.9;7.1;5.5;4.1;100.0;100.0;7.3;1.4;24;0;0;0.0;2019
3400;2018-08-22;20.2;908.7;11.9;11.7;9.0;4.2;99.2;93.0;8.8;2.5;4;0;0;0.0;2019
3401;2018-08-23;1.2;906.2;9.9;16.3;11.2;6.1;92.3;80.0;9.4;3.3;1;0;0;0.0;2019
3402;2018-08-24;11.4;902.1;13.7;21.3;15.2;11.1;91.6;62.0;17.0;5.4;0;0;0;0.0;2019
3403;2018-08-25;8.8;907.4;3.3;13.4;7.5;4.8;76.5;45.0;11.6;4.2;11;0;0;0.0;2019
3404;2018-08-26;0.0;914.0;-2.9;11.4;4.3;-1.8;64.6;27.0;6.3;1.6;17;0;0;0.0;2019
3405;2018-08-27;0.0;912.8;-2.2;18.8;8.0;-1.6;55.0;18.0;7.9;3.1;13;0;0;0.0;2019
3406;2018-08-28;0.0;911.5;4.6;20.6;10.6;2.5;70.5;31.0;12.7;5.1;11;0;0;0.0;2019
3407;2018-08-29;0.0;910.0;11.1;25.3;15.6;8.2;77.8;39.0;10.5;5.0;0;0;0;0.0;2019
3408;2018-08-30;0.0;906.0;12.7;26.1;17.5;11.7;77.6;39.0;12.2;4.4;0;0;0;0.0;2019
3409;2018-08-31;0.0;904.4;14.0;17.6;15.4;13.6;91.5;80.0;12.7;2.9;0;0;0;0.0;2019
3410;2018-09-01;60.2;904.6;14.3;15.6;14.5;13.3;99.1;93.0;11.7;4.5;0;0;0;60.2;2019
3411;2018-09-02;33.0;904.5;14.4;16.2;14.7;13.7;98.0;86.0;11.8;2.9;0;0;0;33.0;2019
3412;2018-09-03;11.4;903.3;13.0;16.9;13.3;12.4;98.2;82.0;10.7;1.8;0;0;0;11.4;2019
3413;2018-09-04;10.2;906.2;8.5;15.2;9.8;7.8;92.3;66.0;11.0;2.4;0;0;0;10.2;2019
3414;2018-09-05;0.2;910.3;3.6;18.5;9.6;3.3;73.2;24.0;7.8;2.1;0;1;0;0.2;2019
3415;2018-09-06;0.0;910.9;6.1;21.9;11.4;4.3;74.0;32.0;8.9;3.8;0;6;0;0.0;2019
3416;2018-09-07;0.0;910.7;6.8;22.9;12.8;4.7;70.1;38.0;7.4;2.9;0;7;0;0.0;2019
3417;2018-09-08;0.0;910.0;8.2;23.3;13.6;6.4;75.0;25.0;8.5;2.5;0;7;0;0.0;2019
3418;2018-09-09;0.0;909.4;9.1;21.9;14.2;8.1;76.1;34.0;8.5;2.8;0;7;0;0.0;2019
3419;2018-09-10;0.0;909.5;9.7;19.6;13.0;8.0;82.5;56.0;9.1;3.3;0;4;0;0.0;2019
3420;2018-09-11;0.0;909.4;9.8;19.5;13.0;9.0;82.0;55.0;8.3;2.3;0;3;0;0.0;2019
3421;2018-09-12;0.0;909.0;9.6;20.0;13.5;8.5;79.3;52.0;12.0;5.0;0;5;0;0.0;2019
3422;2018-09-13;0.0;906.8;11.5;19.5;14.2;9.7;84.4;63.0;11.8;4.7;0;6;0;0.0;2019
3423;2018-09-14;14.4;904.2;12.6;15.2;13.5;12.5;94.7;85.0;8.5;3.0;0;0;0;14.4;2019
3424;2018-09-15;5.8;903.9;11.2;18.4;13.8;11.1;85.5;61.0;11.2;2.4;0;0;0;5.8;2019
3425;2018-09-16;1.2;906.2;11.2;19.4;14.1;9.9;83.8;59.0;10.8;4.1;0;4;0;1.2;2019
3426;2018-09-17;0.0;903.1;12.2;16.3;13.3;11.9;93.0;80.0;12.3;3.9;0;0;0;0.0;2019
3427;2018-09-18;33.6;900.7;12.6;17.1;13.7;12.0;93.7;75.0;10.1;2.5;0;0;0;33.6;2019
3428;2018-09-19;0.2;903.1;12.0;24.0;15.7;7.6;81.3;47.0;10.8;2.7;0;10;0;0.2;2019
3429;2018-09-20;0.0;905.5;13.6;22.5;17.5;13.4;78.8;53.0;7.3;2.1;0;8;0;0.0;2019
3430;2018-09-21;0.0;906.1;13.2;24.4;17.3;11.7;80.0;48.0;5.7;2.2;0;8;0;0.0;2019
3431;2018-09-22;0.0;905.6;13.2;27.0;19.3;12.4;71.3;39.0;7.8;2.9;0;7;0;0.0;2019
3432;2018-09-23;0.0;904.8;14.7;25.8;18.7;14.4;79.8;49.0;14.4;3.1;0;8;0;0.0;2019
3433;2018-09-24;27.4;906.8;14.1;18.4;15.6;13.7;91.2;72.0;11.5;3.0;0;2;0;27.4;2019
3434;2018-09-25;5.2;906.0;14.8;22.6;16.4;12.7;91.5;67.0;11.3;3.4;0;8;0;5.2;2019
3435;2018-09-26;12.0;904.5;16.3;21.9;17.8;15.4;91.9;72.0;9.3;3.2;0;9;0;12.0;2019
3436;2018-09-27;0.2;904.3;16.4;25.3;18.1;15.6;91.0;52.0;18.5;1.2;0;5;0;0.2;2019
3437;2018-09-28;14.2;906.8;15.4;23.0;18.1;14.6;85.9;61.0;10.1;3.2;0;11;0;14.2;2019
3438;2018-09-29;0.0;905.0;15.2;23.4;18.3;14.8;82.9;65.0;14.7;6.3;0;10;0;0.0;2019
3439;2018-09-30;5.8;904.0;15.5;22.7;16.7;13.5;93.3;69.0;12.8;2.9;0;6;0;5.8;2019
3440;2018-10-01;4.2;903.1;16.1;22.7;17.2;13.4;93.5;73.0;21.2;3.1;0;7;0;4.2;2019
3441;2018-10-02;6.6;904.0;15.1;23.5;16.3;13.2;93.2;70.0;13.7;2.5;0;6;0;6.6;2019
3442;2018-10-03;65.8;904.6;14.6;18.7;14.9;13.6;98.3;85.0;8.1;1.8;0;0;0;65.8;2019
3443;2018-10-04;2.0;909.3;7.9;19.3;12.6;8.1;77.5;37.0;7.8;1.6;0;3;0;2.0;2019
3444;2018-10-05;0.0;910.3;5.6;18.3;11.2;5.8;71.4;37.0;6.5;1.3;0;0;0;0.0;2019
3445;2018-10-06;0.0;908.4;8.7;15.5;10.9;6.5;86.8;70.0;9.2;3.9;0;0;0;0.0;2019
3446;2018-10-07;0.0;906.4;12.0;16.4;13.4;10.7;90.9;83.0;14.3;4.3;0;0;0;0.0;2019
3447;2018-10-08;0.0;904.3;15.0;22.2;17.0;13.4;88.2;72.0;11.2;5.3;0;9;0;0.0;2019
3448;2018-10-09;0.0;903.0;16.3;26.6;18.9;15.2;87.0;53.0;23.7;3.6;0;3;0;0.0;2019
3449;2018-10-10;53.6;905.5;14.7;17.6;15.8;13.8;93.7;82.0;13.3;1.6;0;0;0;53.6;2019
3450;2018-10-11;0.0;909.5;10.4;20.0;14.1;9.4;79.8;57.0;10.0;3.2;0;5;0;0.0;2019
3451;2018-10-12;0.0;906.2;12.9;21.7;15.6;11.0;84.2;65.0;15.2;6.4;0;8;0;0.0;2019
3452;2018-10-13;30.8;904.0;15.1;17.9;15.3;15.1;99.1;89.0;8.5;2.3;0;0;0;30.8;2019
3453;2018-10-14;0.8;906.0;11.0;17.7;13.0;8.5;88.8;64.0;6.0;1.5;0;0;0;0.8;2019
3454;2018-10-15;0.0;904.0;12.3;23.0;16.3;11.1;79.7;48.0;8.1;2.8;0;9;0;0.0;2019
3455;2018-10-16;0.0;903.5;13.7;21.2;16.3;11.6;85.2;69.0;12.2;5.4;0;8;0;0.0;2019
3456;2018-10-17;0.0;903.9;15.8;25.7;18.3;15.4;85.8;61.0;14.8;4.8;0;6;0;0.0;2019
3457;2018-10-18;3.0;904.1;15.9;20.8;16.9;14.6;94.2;73.0;18.0;3.2;0;5;0;3.0;2019
3458;2018-10-19;4.4;907.4;13.0;22.7;17.2;14.3;79.2;45.0;7.8;1.6;0;7;0;4.4;2019
3459;2018-10-20;0.0;909.0;7.8;21.0;13.1;6.2;74.6;36.0;9.0;1.7;0;5;0;0.0;2019
3460;2018-10-21;0.0;907.1;8.9;22.8;14.4;7.8;73.3;37.0;9.8;3.0;0;7;0;0.0;2019
3461;2018-10-22;0.0;905.7;11.6;25.9;17.1;11.2;73.0;40.0;10.9;3.8;0;5;0;0.0;2019
3462;2018-10-23;0.4;906.5;13.9;23.9;17.6;14.6;79.3;60.0;7.1;1.8;0;10;0;0.4;2019
3463;2018-10-24;0.0;908.1;12.0;19.0;15.1;12.1;81.9;70.0;9.5;3.2;0;2;0;0.0;2019
3464;2018-10-25;0.0;906.5;13.2;20.3;16.1;12.9;82.9;72.0;11.0;4.4;0;7;0;0.0;2019
3465;2018-10-26;0.0;902.6;15.9;20.4;17.1;15.5;93.3;76.0;10.7;3.7;0;5;0;0.0;2019
3466;2018-10-27;35.6;900.0;12.7;17.4;14.2;13.3;91.1;69.0;14.9;2.9;0;0;0;35.6;2019
3467;2018-10-28;0.8;905.1;9.2;20.7;13.6;8.9;77.5;44.0;6.6;1.6;0;5;0;0.8;2019
3468;2018-10-29;0.2;905.1;11.0;21.3;14.5;9.6;80.8;56.0;11.0;4.5;0;6;0;0.2;2019
3469;2018-10-30;0.0;905.5;13.7;26.4;18.3;12.7;77.1;44.0;11.2;5.0;0;5;0;0.0;2019
3470;2018-10-31;48.2;904.5;15.0;19.6;16.3;14.7;92.2;76.0;16.6;4.4;0;2;0;48.2;2019
3471;2018-11-01;2.6;904.9;14.8;21.8;17.2;14.8;86.8;59.0;9.8;1.8;0;9;0;2.6;2019
3472;2018-11-02;0.2;904.3;13.9;23.5;16.0;10.2;88.4;63.0;9.7;3.0;0;9;0;0.2;2019
3473;2018-11-03;16.8;901.5;15.9;18.4;16.6;15.8;96.1;82.0;18.1;3.2;0;1;0;16.8;2019
3474;2018-11-04;16.2;904.4;11.7;22.9;16.8;11.2;75.3;40.0;7.8;1.7;0;9;0;16.2;2019
3475;2018-11-05;0.0;906.5;12.3;24.1;16.9;12.2;76.4;46.0;12.4;4.0;0;9;0;0.0;2019
3476;2018-11-06;0.0;906.8;12.6;26.6;18.2;11.4;73.3;37.0;10.6;3.7;0;4;0;0.0;2019
3477;2018-11-07;0.0;910.2;14.1;23.0;17.4;13.8;82.1;62.0;8.1;2.0;0;10;0;0.0;2019
3478;2018-11-08;0.0;911.4;9.6;22.6;15.9;10.3;68.5;44.0;13.5;5.0;0;9;0;0.0;2019
3479;2018-11-09;0.0;909.2;12.2;24.8;16.8;10.0;75.8;51.0;13.3;6.0;0;9;0;0.0;2019
3480;2018-11-10;0.0;904.8;14.2;25.6;19.1;14.5;75.1;49.0;12.6;5.3;0;6;0;0.0;2019
3481;2018-11-11;0.0;904.0;13.6;29.0;20.4;14.0;70.7;29.0;10.5;3.0;0;5;3;0.0;2019
3482;2018-11-12;0.0;904.7;14.0;29.0;21.9;16.1;66.3;22.0;10.7;3.4;0;8;5;0.0;2019
3483;2018-11-13;0.0;903.1;17.1;28.9;22.0;17.2;75.0;50.0;13.4;5.1;0;8;3;0.0;2019
3484;2018-11-14;10.0;901.3;18.1;23.8;19.6;17.6;91.2;71.0;16.5;4.1;0;22;0;10.0;2019
3485;2018-11-15;1.8;903.5;11.2;24.7;17.9;12.1;69.4;30.0;9.6;1.2;0;7;0;1.8;2019
3486;2018-11-16;0.0;907.3;11.6;27.2;18.4;11.2;68.5;33.0;7.6;2.5;0;3;0;0.0;2019
3487;2018-11-17;0.0;905.6;12.8;26.3;19.0;13.6;69.2;38.0;14.7;6.5;0;7;0;0.0;2019
3488;2018-11-18;46.4;903.3;15.5;19.4;16.6;15.1;93.2;73.0;13.1;2.7;0;6;0;46.4;2019
3489;2018-11-19;1.0;907.7;6.2;22.1;14.6;8.3;64.5;18.0;6.6;1.2;0;7;0;1.0;2019
3490;2018-11-20;0.0;908.3;9.6;26.4;17.2;9.8;66.3;25.0;10.6;3.3;0;4;0;0.0;2019
3491;2018-11-21;0.0;908.0;9.3;27.5;18.6;11.9;62.7;21.0;9.0;3.8;0;4;0;0.0;2019
3492;2018-11-22;0.0;905.5;11.3;26.8;19.0;12.7;65.4;28.0;10.5;4.2;0;5;0;0.0;2019
3493;2018-11-23;0.0;901.6;15.9;25.6;20.1;15.4;78.7;48.0;13.0;4.2;0;6;0;0.0;2019
3494;2018-11-24;21.8;897.1;16.7;19.6;17.3;16.5;96.4;86.0;17.2;4.6;0;4;0;21.8;2019
3495;2018-11-25;8.6;905.0;12.0;23.0;17.6;13.8;74.5;29.0;8.8;1.6;0;10;0;8.6;2019
3496;2018-11-26;0.2;908.8;11.4;25.4;16.5;9.9;75.2;40.0;8.1;2.5;0;6;0;0.2;2019
3497;2018-11-27;0.0;908.1;12.8;25.7;17.7;13.3;76.1;33.0;12.2;4.5;0;5;0;0.0;2019
3498;2018-11-28;0.0;906.8;14.8;18.9;16.2;13.9;91.8;74.0;11.9;4.2;0;2;0;0.0;2019
3499;2018-11-29;59.6;903.5;17.6;24.4;19.2;14.9;90.9;69.0;8.9;3.1;0;12;0;59.6;2019
3500;2018-11-30;16.4;900.3;16.5;23.0;18.2;16.6;90.6;63.0;13.7;1.8;0;14;0;16.4;2019
3501;2018-12-01;39.0;899.5;15.8;25.2;18.4;13.6;86.6;50.0;11.7;1.8;0;7;0;39.0;2019
3502;2018-12-02;0.8;903.6;12.1;17.1;13.8;12.0;89.8;59.0;6.8;1.6;0;0;0;0.8;2019
3503;2018-12-03;0.0;903.2;6.3;20.3;13.1;6.5;69.2;29.0;8.5;1.6;0;6;0;0.0;2019
3504;2018-12-04;0.0;899.6;4.2;22.4;15.2;6.1;53.2;23.0;9.1;2.3;0;8;0;0.0;2019
3505;2018-12-05;0.0;901.5;8.5;24.4;16.9;8.0;59.4;40.0;12.3;2.5;0;8;0;0.0;2019
3506;2018-12-06;0.0;906.1;9.8;23.0;15.7;9.8;71.8;35.0;6.7;1.5;0;9;0;0.0;2019
3507;2018-12-07;0.0;908.8;7.9;19.4;13.5;8.8;71.8;34.0;8.5;1.7;0;3;0;0.0;2019
3508;2018-12-08;0.0;909.8;3.7;23.4;13.3;4.6;59.8;20.0;6.4;1.6;0;8;0;0.0;2019
3509;2018-12-09;0.0;908.9;8.3;25.1;16.2;8.8;63.7;30.0;13.7;4.0;0;5;0;0.0;2019
3510;2018-12-10;0.0;909.2;12.2;28.5;20.3;13.2;64.0;31.0;10.3;3.4;0;3;4;0.0;2019
3511;2018-12-11;0.0;908.6;14.0;31.2;23.2;15.5;61.1;29.0;10.5;3.2;0;5;8;0.0;2019
3512;2018-12-12;0.0;907.4;17.1;29.1;22.8;19.4;72.0;44.0;12.4;3.4;0;15;4;0.0;2019
3513;2018-12-13;0.4;906.1;16.5;30.6;22.4;16.5;71.8;39.0;10.5;3.2;0;9;4;0.4;2019
3514;2018-12-14;0.0;905.1;17.1;30.9;23.2;17.7;72.4;38.0;15.6;4.7;0;10;8;0.0;2019
3515;2018-12-15;0.0;908.8;18.2;31.3;22.1;18.2;80.3;41.0;10.4;3.3;0;18;4;0.0;2019
3516;2018-12-16;1.0;908.7;17.6;30.8;21.8;16.9;79.8;42.0;12.8;3.2;0;8;4;1.0;2019
3517;2018-12-17;0.0;906.1;18.4;32.2;23.5;18.2;76.6;38.0;23.6;4.2;0;13;8;0.0;2019
3518;2018-12-18;19.8;906.9;18.6;28.9;19.9;16.9;93.2;58.0;21.3;2.2;0;14;1;19.8;2019
3519;2018-12-19;10.4;906.3;17.9;29.9;21.6;16.8;82.7;45.0;10.3;3.5;0;7;6;10.4;2019
3520;2018-12-20;28.4;904.1;17.8;30.1;20.3;16.6;88.2;46.0;12.4;3.9;0;9;4;28.4;2019
3521;2018-12-21;13.6;901.7;16.8;25.2;18.4;15.7;90.9;66.0;19.6;4.1;0;8;0;13.6;2019
3522;2018-12-22;12.0;903.0;17.5;21.9;19.1;16.4;91.0;78.0;7.2;2.8;0;16;0;12.0;2019
3523;2018-12-23;0.0;904.8;15.7;26.5;20.4;16.2;78.3;42.0;5.6;1.3;0;8;0;0.0;2019
3524;2018-12-24;0.0;906.0;15.6;27.1;19.3;15.0;80.3;48.0;10.6;2.1;0;6;0;0.0;2019
3525;2018-12-25;0.0;906.0;15.7;26.3;18.6;14.6;84.7;51.0;9.5;3.2;0;8;0;0.0;2019
3526;2018-12-26;8.4;904.6;16.2;26.2;18.5;15.6;88.0;49.0;11.9;3.4;0;5;0;8.4;2019
3527;2018-12-27;7.8;903.1;15.1;28.1;20.1;13.9;76.8;37.0;9.3;3.1;0;5;3;7.8;2019
3528;2018-12-28;0.2;903.1;16.1;29.3;21.3;15.5;75.5;37.0;8.2;3.1;0;5;3;0.2;2019
3529;2018-12-29;0.0;902.4;16.7;29.9;22.4;16.2;73.2;37.0;7.8;2.5;0;7;6;0.0;2019
3530;2018-12-30;0.0;902.8;19.1;30.6;22.9;18.5;80.5;45.0;9.7;3.2;0;13;4;0.0;2019
3531;2018-12-31;0.0;904.2;18.7;32.1;23.9;19.1;76.2;37.0;8.1;1.6;0;12;7;0.0;2019
3532;2019-01-01;0.0;905.9;16.8;30.2;23.2;17.5;71.5;31.0;7.9;3.0;0;11;7;0.0;2019
3533;2019-01-02;0.0;905.2;18.9;31.0;23.9;18.2;75.6;48.0;9.5;4.1;0;12;7;0.0;2019
3534;2019-01-03;0.0;902.4;19.9;29.0;22.4;19.6;86.7;60.0;23.0;3.9;0;14;1;0.0;2019
3535;2019-01-04;33.4;904.1;19.3;26.0;20.8;17.8;91.6;67.0;6.0;1.6;0;18;0;33.4;2019
3536;2019-01-05;0.0;905.4;18.0;27.0;20.8;15.9;84.8;61.0;8.0;2.5;0;7;0;0.0;2019
3537;2019-01-06;0.0;904.5;17.8;27.3;21.3;17.3;81.5;59.0;10.2;4.9;0;9;0;0.0;2019
3538;2019-01-07;0.0;901.1;18.9;27.4;21.3;19.5;87.0;62.0;23.9;6.3;0;19;0;0.0;2019
3539;2019-01-08;3.8;905.9;18.8;25.6;20.8;18.6;89.5;64.0;11.1;2.5;0;19;0;3.8;2019
3540;2019-01-09;16.8;905.7;19.1;28.2;21.7;19.2;86.8;52.0;13.1;4.5;0;16;4;16.8;2019
3541;2019-01-10;8.8;905.6;19.4;27.5;21.3;17.9;89.8;64.0;21.7;4.1;0;13;0;8.8;2019
3542;2019-01-11;18.0;908.1;17.8;26.0;20.2;16.8;87.1;60.0;7.0;1.8;0;6;0;18.0;2019
3543;2019-01-12;1.4;908.3;18.4;25.5;19.6;17.6;93.4;70.0;34.3;2.8;0;20;0;1.4;2019
3544;2019-01-13;30.8;907.4;18.3;28.4;21.0;15.6;86.3;51.0;9.4;3.2;0;13;1;30.8;2019
3545;2019-01-14;0.0;906.7;18.6;27.6;21.4;17.6;85.7;59.0;9.4;2.7;0;13;1;0.0;2019
3546;2019-01-15;10.6;905.9;19.0;29.0;22.4;18.0;83.0;53.0;10.1;3.0;0;13;4;10.6;2019
3547;2019-01-16;6.4;905.7;19.1;26.7;21.3;17.8;88.2;67.0;15.9;3.6;0;16;0;6.4;2019
3548;2019-01-17;1.2;906.9;19.3;28.3;21.3;18.2;89.6;57.0;16.7;2.3;0;18;2;1.2;2019
3549;2019-01-18;36.4;905.7;19.2;27.4;20.9;17.2;90.8;66.0;11.3;3.7;0;11;1;36.4;2019
3550;2019-01-19;4.2;905.3;18.2;22.0;19.0;17.9;95.2;81.0;7.7;2.4;0;21;0;4.2;2019
3551;2019-01-20;6.2;906.6;16.4;23.3;18.1;14.5;90.3;73.0;6.5;1.4;0;11;0;6.2;2019
3552;2019-01-21;1.6;906.2;17.2;25.6;21.2;17.2;80.3;50.0;10.9;2.8;0;12;0;1.6;2019
3553;2019-01-22;0.0;907.9;15.9;30.0;21.8;14.2;72.9;32.0;6.5;2.0;0;5;6;0.0;2019
3554;2019-01-23;0.0;907.7;18.7;30.8;23.4;18.0;77.2;41.0;8.0;2.5;0;12;6;0.0;2019
3555;2019-01-24;0.0;907.5;18.7;27.7;21.9;18.1;82.9;58.0;8.6;2.1;0;15;0;0.0;2019
